Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,FamilySize,IsAlone,AgeGroup
0,2,0,0.2837396330736366,0,0,0.025374310111545468,0,0.0,1,2
0,3,0,0.35285247549635584,0,0,0.031425107138144774,0,0.0,1,2
0,3,1,0.5978889168132696,1,3,0.06709553154495196,0,0.4,0,3
1,1,0,0.43453128926866047,0,0,1.0,1,0.0,1,2
0,3,0,0.3465694898215632,0,0,0.015411575213749284,0,0.0,1,2
0,3,0,0.3465694898215632,0,0,0.015411575213749284,0,0.0,1,2
1,1,0,0.3465694898215632,0,0,0.05855610025741261,0,0.0,1,2
0,1,0,0.4470972606182458,1,0,0.15390495017656614,0,0.1,0,3
1,1,1,0.2586076903744659,2,2,0.5121218935012878,1,0.4,0,2
0,3,0,0.2963056044232219,1,0,0.031425107138144774,0,0.1,0,2
1,3,0,0.38426740387031916,0,0,0.015468569817999833,0,0.0,1,2
0,1,0,0.8743402865041467,1,1,0.13858277060920984,0,0.2,0,4
0,3,0,0.19577783362653933,1,1,0.03952536767375352,0,0.2,0,1
1,2,1,0.37170143252073384,0,0,0.025374310111545468,0,0.0,1,2
0,1,0,0.23347574767529528,1,0,0.10364429745562033,0,0.1,0,2
0,3,0,0.38426740387031916,0,0,0.015126992566498259,2,0.0,1,2
1,2,1,0.04498617743151546,1,1,0.04489301019734967,0,0.2,0,0
1,3,0,0.0701181201306861,0,1,0.024349578357040744,0,0.1,0,0
0,3,0,0.4093993465694898,0,0,0.018542765081513996,0,0.0,1,2
0,3,0,0.2837396330736366,0,0,0.015411575213749284,0,0.0,1,2
1,2,1,0.5978889168132696,1,2,0.12687155055772734,0,0.3,0,3
1,2,0,0.0031414928373963316,1,1,0.028302115124416098,0,0.2,0,0
0,3,0,0.3465694898215632,0,0,0.015216388212891242,0,0.0,1,2
0,2,0,0.22090977632570996,0,0,0.022446505098674834,0,0.0,1,1
0,3,0,0.42196531791907516,0,0,0.015712553569072387,0,0.0,1,2
1,1,1,0.4093993465694898,0,0,0.16883675574220638,0,0.0,1,2
0,3,0,0.3465694898215632,0,0,0.028302115124416098,0,0.0,1,2
0,3,0,0.5099271173661724,0,0,0.013907073811135496,0,0.0,1,3
1,3,0,0.24604171902488062,0,0,0.014110458666029575,1,0.0,1,2
1,1,1,0.4470972606182458,1,2,0.23422440102965045,0,0.3,0,3
0,3,0,0.19577783362653933,0,0,0.015175789316712771,0,0.0,1,1
1,1,1,0.6355868308620256,1,0,0.15216446768991498,0,0.1,0,3
0,1,0,0.3465694898215632,0,0,0.07729405233978466,1,0.0,1,2
0,3,1,0.37798441819552653,0,0,0.015126992566498259,2,0.0,1,2
0,3,0,0.3465694898215632,1,0,0.04713766070721715,2,0.1,0,2
0,3,0,0.39683337521990447,0,0,0.016322512946753766,0,0.0,1,2
0,3,0,0.2963056044232219,0,0,0.018542765081513996,0,0.0,1,2
0,3,0,0.5978889168132696,0,0,0.015330377421392339,0,0.0,1,3
0,2,1,0.7109826589595376,0,0,0.020494635090094415,0,0.0,1,3
0,3,0,0.3465694898215632,0,0,0.014102260811993537,1,0.0,1,2
1,2,1,0.6732847449107816,1,3,0.04489301019734967,0,0.4,0,3
0,3,0,0.22090977632570996,0,0,0.015126992566498259,0,0.0,1,1
0,3,0,0.3465694898215632,0,0,0.015126992566498259,2,0.0,1,2
1,3,1,0.05755214878110078,0,0,0.024349578357040744,0,0.0,1,0
0,3,0,0.3465694898215632,0,0,0.015102594191391002,2,0.0,1,2
1,1,1,0.5350590600653431,0,1,0.41250332793836464,0,0.1,0,3
1,3,1,0.15807991957778336,0,0,0.014110458666029575,1,0.0,1,1
1,1,1,0.20834380497612465,1,0,0.11125659048908397,0,0.1,0,1
0,1,0,0.35913546117114853,0,0,0.05855610025741261,0,0.0,1,2
0,3,0,0.3465694898215632,1,2,0.04577135170121086,0,0.3,0,2
0,3,0,0.3088715757728072,0,0,0.013760683560491965,0,0.0,1,2
0,3,0,0.3088715757728072,0,0,0.014151057562208049,0,0.0,1,2
1,3,1,0.22090977632570996,0,0,0.014630827210317115,0,0.0,1,1
0,3,0,0.09525006282985675,4,1,0.056848213999904744,2,0.5,0,0
1,3,0,0.007288263382759489,1,2,0.04015972542654215,0,0.3,0,0
0,1,0,0.572756974114099,0,0,0.15458810467956932,1,0.0,1,3
0,3,0,0.3465694898215632,0,0,0.015126992566498259,2,0.0,1,2
0,2,0,0.19577783362653933,0,0,0.050748620223090936,0,0.0,1,1
0,3,1,0.3465694898215632,8,2,0.13575255909676823,0,1.0,0,2
0,1,0,0.3465694898215632,0,0,0.05991421140938287,1,0.0,1,2
0,3,0,0.3088715757728072,0,0,0.015411575213749284,0,0.0,1,2
0,2,0,0.4847951746670017,0,0,0.025374310111545468,0,0.0,1,3
1,1,1,0.610454888162855,0,0,0.050610427826483444,0,0.0,1,3
1,3,1,0.38426740387031916,0,0,0.016948672845506364,0,0.0,1,2
0,3,0,0.37170143252073384,0,0,0.014110458666029575,1,0.0,1,2
0,3,1,0.37170143252073384,1,1,0.04713766070721715,0,0.2,0,2
0,2,0,0.42196531791907516,0,0,0.025374310111545468,0,0.0,1,2
1,2,1,0.38426740387031916,1,1,0.05123658772523604,0,0.2,0,2
1,1,0,0.13294797687861273,1,2,0.23422440102965045,0,0.3,0,0
1,3,0,0.0,0,1,0.016623491302076868,1,0.1,0,0
1,3,0,0.33400351847197784,0,0,0.013614293309848433,0,0.0,1,2
0,3,0,0.38426740387031916,0,0,0.015175789316712771,0,0.0,1,2
0,1,0,0.4847951746670017,0,0,0.0,0,0.0,1,3
0,3,1,0.22090977632570996,0,0,0.015175789316712771,0,0.0,1,1
0,2,0,0.4847951746670017,0,0,0.025374310111545468,0,0.0,1,3
1,1,1,0.4093993465694898,1,0,0.10364429745562033,0,0.1,0,2
0,3,0,0.32143754712239253,0,0,0.015395374692678068,0,0.0,1,2
0,3,0,0.4847951746670017,0,0,0.04713766070721715,0,0.0,1,3
0,2,0,0.43453128926866047,0,0,0.020494635090094415,0,0.0,1,2
0,3,1,0.0701181201306861,4,2,0.06104473451835265,0,0.6,0,0
0,3,0,0.37798441819552653,0,0,0.015712553569072387,0,0.0,1,2
0,1,0,0.3465694898215632,0,0,0.0,0,0.0,1,2
0,3,1,0.2837396330736366,0,0,0.015468569817999833,0,0.0,1,2
0,2,0,0.38426740387031916,1,1,0.07222738817151159,1,0.2,0,2
0,3,0,0.5350590600653431,0,0,0.012589561555343713,0,0.0,1,3
0,3,0,0.12038200552902739,3,2,0.05445717323939373,0,0.5,0,0
1,1,1,0.648152802211611,1,1,0.18249984580226933,0,0.2,0,3
1,3,0,0.33400351847197784,0,0,0.016908073949327893,0,0.0,1,2
0,1,0,0.4722292033174164,0,0,0.0,0,0.0,1,3
1,3,1,0.33400351847197784,0,1,0.024349578357040744,0,0.1,0,2
0,3,0,0.01985423473234481,4,1,0.07746484096553544,0,0.5,0,0
0,3,0,0.3465694898215632,0,0,0.013565496559633922,2,0.0,1,2
0,3,0,0.3465694898215632,0,0,0.11027245763075773,0,0.0,1,2
1,2,0,0.007288263382759489,0,2,0.07222738817151159,1,0.2,0,0
1,3,0,0.3465694898215632,0,0,0.015126992566498259,2,0.0,1,2
1,1,1,0.7738125157074642,0,0,0.15614960068643363,0,0.0,1,4
1,3,1,0.18321186227695402,1,0,0.028212719478023115,1,0.1,0,1
1,2,0,0.005152048253329982,1,1,0.03659756266088288,0,0.2,0,0
0,3,0,0.3465694898215632,0,0,0.014110458666029575,1,0.0,1,2
0,3,0,0.2837396330736366,0,0,0.015330377421392339,0,0.0,1,2
0,3,0,0.22090977632570996,0,0,0.016200521071217493,0,0.0,1,1
1,1,1,0.4847951746670017,1,1,0.16231419173453318,1,0.2,0,3
0,3,0,0.2586076903744659,0,0,0.016908073949327893,0,0.0,1,2
0,3,0,0.3465694898215632,0,0,0.015712553569072387,0,0.0,1,2
1,3,0,0.39683337521990447,0,0,0.11027245763075773,0,0.0,1,2
1,1,0,0.3465694898215632,0,0,0.057970539254838485,1,0.0,1,2
0,3,0,0.24604171902488062,0,0,0.015468569817999833,0,0.0,1,2
0,2,0,0.19577783362653933,0,0,0.020494635090094415,0,0.0,1,1
1,1,1,0.37170143252073384,0,0,0.060507970265993034,1,0.0,1,2
0,3,0,0.4282483035938678,0,0,0.012565163180236457,1,0.0,1,2
0,3,0,0.20834380497612465,0,0,0.016908073949327893,0,0.0,1,1
0,3,0,0.5224930887157577,0,0,0.014736618564782174,0,0.0,1,3
0,3,0,0.3465694898215632,8,2,0.13575255909676823,0,1.0,0,2
0,3,0,0.43453128926866047,0,0,0.015411575213749284,1,0.0,1,2
0,2,0,0.3465694898215632,0,1,0.06441171028315387,0,0.1,0,2
1,1,1,0.3465694898215632,1,0,0.17391981561855152,1,0.1,0,2
0,3,0,0.04498617743151546,4,2,0.06104473451835265,0,0.6,0,0
0,3,0,0.9246041719024881,0,0,0.015175789316712771,0,0.0,1,4
0,3,1,0.10781603417944208,1,1,0.029757819776815374,1,0.2,0,0
1,1,1,0.19577783362653933,0,1,0.07690367833806856,0,0.1,0,1
0,2,1,0.5476250314149284,1,0,0.050748620223090936,0,0.1,0,3
1,3,1,0.22090977632570996,0,1,0.01824998458022693,0,0.1,0,1
1,1,1,0.5601910027645137,1,1,0.32179836714362564,0,0.2,0,3
1,1,0,0.6355868308620256,0,0,0.051822148727810165,0,0.0,1,3
1,3,1,0.2963056044232219,0,3,0.03758969818624431,1,0.3,0,2
0,3,0,0.3465694898215632,0,0,0.014110458666029575,1,0.0,1,2
0,3,0,0.5099271173661724,2,0,0.027537567642055148,0,0.2,0,3
0,2,0,0.2586076903744659,1,0,0.022446505098674834,0,0.1,0,2
1,1,1,0.5978889168132696,0,0,0.050610427826483444,0,0.0,1,3
0,3,1,0.3465694898215632,8,2,0.13575255909676823,0,1.0,0,2
0,2,0,0.2963056044232219,0,0,0.025374310111545468,0,0.0,1,2
1,2,1,0.5224930887157577,0,0,0.025374310111545468,0,0.0,1,3
1,2,1,0.33400351847197784,1,0,0.027049600139910042,1,0.1,0,2
0,1,0,0.38426740387031916,0,0,0.09856123757927521,0,0.0,1,2
0,3,0,0.3465694898215632,0,0,0.018542765081513996,0,0.0,1,2
1,3,0,0.04498617743151546,1,1,0.021730754366528396,0,0.2,0,0
0,3,0,0.32143754712239253,0,0,0.015411575213749284,0,0.0,1,2
1,1,1,0.5853229454636844,1,1,0.10257896680493714,0,0.2,0,3
0,1,0,0.4093993465694898,0,0,0.009759350042902102,0,0.0,1,2
0,3,0,0.5853229454636844,0,0,0.017566830077223785,0,0.0,1,3
1,2,1,0.3465694898215632,1,0,0.04684488020593009,1,0.1,0,2
1,3,1,0.18321186227695402,0,0,0.014102260811993537,1,0.0,1,1
0,3,0,0.24604171902488062,0,0,0.019217721730481106,0,0.0,1,2
0,3,0,0.23347574767529528,0,0,0.015411575213749284,0,0.0,1,2
0,3,0,0.3465694898215632,0,0,0.015411575213749284,0,0.0,1,2
1,1,1,0.6984166876099522,0,1,0.16231419173453318,1,0.1,0,3
1,2,1,0.3088715757728072,0,1,0.050748620223090936,0,0.1,0,2
0,3,0,0.4093993465694898,0,0,0.015411575213749284,0,0.0,1,2
0,3,1,0.2711736617240513,0,0,0.02052723131923771,0,0.0,1,2
0,2,0,0.3465694898215632,0,0,0.020494635090094415,0,0.0,1,2
0,3,0,0.3088715757728072,0,0,0.013760683560491965,0,0.0,1,2
0,3,1,0.4847951746670017,0,5,0.056848213999904744,2,0.5,0,3
0,2,0,0.33400351847197784,0,0,0.025374310111545468,0,0.0,1,2
1,1,1,0.23347574767529528,0,0,0.05855610025741261,0,0.0,1,2
0,3,1,0.3465694898215632,1,2,0.04577135170121086,0,0.3,0,2
1,1,0,0.32143754712239253,0,0,0.05855610025741261,1,0.0,1,2
0,3,0,0.39683337521990447,0,0,0.015126992566498259,2,0.0,1,2
